categoria,Jugador,puntos,asistencias,rebotes,libres,dobles,triples,robos,score_global,Partidos_Jugados,Rank_puntos_Categoria,Rank_asistencias_Categoria,Rank_rebotes_Categoria,Rank_libres_Categoria,Rank_dobles_Categoria,Rank_triples_Categoria,Rank_robos_Categoria,Rank_score_global_Categoria,Torneo,picture
PRIMERA D,MARLON TRUJILLO,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MARTIN BILHERE,2.0,0.0,1.5,0.0,1.0,0.0,0.5,4.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MARTIN GENTILE,3.5,1.25,3.75,0.25,1.25,0.25,0.75,9.25,4,72,14,44,32,38,28,26,85,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MARTIN ZIMMERMAN,6.333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,10.333333333333334,3,49,21,56,31,29,23,27,78,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/qzQoY8M1APeDK5nBoiw1FV.jpg
PRIMERA D,MARTITEGUI SANTIAGO,7.25,0.75,6.5,2.25,2.5,0.0,2.5,17.0,4,42,20,19,11,25,31,9,34,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATEO CABRERA,8.25,0.25,4.0,0.25,3.25,0.5,1.75,14.25,4,35,27,42,32,19,25,14,48,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATEO DE FALCO,0.0,0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,4.333333333333333,3,102,26,49,35,52,31,27,119,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATEO DELALOYE,3.6,0.4,3.2,1.2,1.2,0.0,0.2,7.4,5,71,25,51,23,39,31,33,96,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATEO MASEGOSA,7.333333333333333,2.3333333333333335,6.333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.6666666666666665,18.666666666666668,3,41,6,21,17,27,27,7,22,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATEO MONETTA,0.8,0.2,0.8,0.0,0.4,0.0,0.2,2.0,5,96,28,74,35,47,31,33,135,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATEO VAZQUEZ,8.0,0.5,7.5,2.0,1.5,1.0,0.5,16.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6QV31pFsT22KUbnV4QcLvH.jpg
PRIMERA D,MATHIAS NICOLAS DI TROLIO,1.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,3.0,3,92,30,72,35,44,31,27,128,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS ALEJANDRO OCAMPO,21.8,3.2,6.2,2.6,4.2,3.6,3.2,34.4,5,2,2,22,8,12,3,4,2,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS BESMEDRISNIK,3.0,0.25,3.25,1.0,1.0,0.0,0.25,6.75,4,77,27,50,24,40,31,32,101,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS CESAR LAMEDICA,8.25,0.5,6.5,1.5,2.25,0.75,2.25,17.5,4,35,24,19,19,28,22,11,30,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS CHAIO,3.25,0.5,6.5,0.0,1.25,0.25,1.0,11.25,4,75,24,19,35,38,28,23,69,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/eFFbuXtiJ5ZFd3KnXA1Xgx.jpg
PRIMERA D,MATIAS CONY,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS EZEQUIEL PADILLA PRESAS,2.4,0.8,3.8,0.0,1.2,0.0,0.4,7.4,5,82,19,43,35,39,31,30,96,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS GALLEGO,1.5,0.16666666666666666,1.8333333333333333,0.0,0.5,0.16666666666666666,0.16666666666666666,3.6666666666666665,6,90,29,63,35,46,30,34,125,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS LOGARZO,0.6666666666666666,0.0,2.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335,3,98,30,62,35,48,31,27,126,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS TORRES,3.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MATIAS UNIVASO,6.0,3.0,4.0,4.0,1.0,0.0,1.0,14.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAURICIO GABRIEL CAVALLOTTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAURO CICERCHIA,5.333333333333333,0.16666666666666666,2.6666666666666665,0.0,1.6666666666666667,0.6666666666666666,0.8333333333333334,9.0,6,59,29,56,35,33,23,24,86,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAXIMILIANO DE CRISTOFARO,2.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.0,3,86,30,62,31,48,27,35,121,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAXIMILIANO GLUSMAN,8.0,0.0,7.0,0.0,1.0,2.0,1.0,16.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAXIMILIANO LOPEZ,7.0,2.0,10.0,1.0,3.0,0.0,1.3333333333333333,20.333333333333332,3,44,7,4,24,20,31,19,18,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAXIMILIANO SHER,25.0,0.6666666666666666,4.0,2.0,6.0,3.6666666666666665,5.333333333333333,35.0,3,1,21,42,14,3,2,1,1,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MAXIMO CIRIGLIANO,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.0,0.6666666666666666,4.0,3,92,26,65,35,44,31,27,121,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/2kBSpy37ifeq9jLAwkWQmx.jpg
PRIMERA D,MIE LURASCHI FRANCISCO MATIAS,3.25,0.5,3.75,0.25,1.5,0.0,1.25,8.75,4,75,24,44,32,35,31,20,87,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MIGUEL ANGEL MARTINEZ,1.75,1.25,2.0,0.75,0.5,0.0,1.25,6.25,4,87,14,62,26,46,31,20,106,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/hJCoigFCHb5RCr8FCXCLKQ.jpg
PRIMERA D,MIGUEL SERRUDO,3.6,0.0,2.0,0.4,0.4,0.8,1.0,6.6,5,71,30,62,30,47,21,23,103,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,MONTEIRO DE OLIVEIRA HYTALO,10.5,0.5,13.5,0.5,5.0,0.0,1.5,26.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,"MOSMANN, ERIC",2.4,0.0,3.0,0.2,0.8,0.2,0.2,5.6,5,82,30,53,33,42,29,33,111,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NAHUEL PEREZ MAZZANTI,5.0,0.5,3.0,0.0,2.5,0.0,2.0,10.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NEHUEN BERTORA,1.0,1.0,2.5,0.0,0.5,0.0,0.5,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NEHUEN LAMENTI,8.6,0.2,4.0,1.8,1.6,1.2,1.4,14.2,5,33,28,42,15,34,17,18,49,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/x3MQUYtE67F2swDX3FkSZ4.jpg
PRIMERA D,NICHOLAS SHER,1.6666666666666667,0.6666666666666666,3.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,7.0,3,88,21,53,31,44,31,15,99,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS ALVAREZ QUIROS,7.25,0.5,7.25,0.25,3.5,0.0,0.5,15.5,4,42,24,15,32,17,31,29,42,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS DELALOYE,0.0,1.0,2.5,0.0,0.0,0.0,0.25,3.75,4,102,17,58,35,52,31,32,124,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS GARCEZTEIN BARRAL,2.4,1.0,2.6,0.6,0.6,0.2,0.2,6.2,5,82,17,57,28,45,29,33,107,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/am8YecbtNPVVf9A85ZU8iE.jpg
PRIMERA D,NICOLAS JALLEY,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS LANZILOTTA,2.4,1.2,2.0,0.0,0.0,0.8,0.8,6.4,5,82,15,62,35,52,21,25,105,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS MARTINEZ,15.0,0.6666666666666666,7.333333333333333,3.6666666666666665,4.666666666666667,0.6666666666666666,1.6666666666666667,24.666666666666668,3,8,21,14,3,7,23,15,9,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6QV31pFsT22KUbnV4QcLvH.jpg
PRIMERA D,NICOLAS NERI BONDARUK,8.666666666666666,0.3333333333333333,11.0,2.1666666666666665,2.0,0.8333333333333334,1.1666666666666667,21.166666666666668,6,32,26,3,13,29,20,22,16,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/k3BWfELxkFxiFqj1GWaNuf.jpg
PRIMERA D,NICOLAS RODRIGO GASTIAZORO,1.4,0.4,5.0,0.6,0.4,0.0,0.4,7.2,5,91,25,33,28,47,31,30,98,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS RODRIGUEZ GERINI,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2.0,3,92,26,78,35,44,31,35,135,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS SANCHEZ,0.0,0.0,2.5,0.0,0.0,0.0,1.0,3.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,NICOLAS ZALESKI,3.25,1.0,3.5,1.25,1.0,0.0,1.0,8.75,4,75,17,47,22,40,31,23,87,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mSeLXGyGidgKJFQS2cgMFK.jpg
PRIMERA D,OLIVEROS ZHENG KENNETH THIERRY,8.0,0.0,2.5,0.5,1.5,1.5,0.5,11.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,PABLO EZEQUIEL CANGELOSI,3.0,0.0,9.5,0.0,1.5,0.0,0.0,12.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/qNbtNz2wA46rNAWfgCdcie.jpg
PRIMERA D,PABLO GABRIEL AVALOS,3.6666666666666665,0.6666666666666666,3.0,1.0,0.8333333333333334,0.3333333333333333,1.6666666666666667,9.0,6,70,21,53,24,41,27,15,86,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/e8CwUvqvnLSPnAvYpgoc2P.jpg
PRIMERA D,PABLO GIMENEZ,0.0,0.0,1.5,0.0,0.0,0.0,2.5,4.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,PABLO LUIS FERNANDEZ,5.666666666666667,0.3333333333333333,3.6666666666666665,1.0,2.3333333333333335,0.0,1.3333333333333333,11.0,3,55,26,45,24,27,31,19,72,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/j3L5a4VNVC6aDQRJFEESGu.jpg
PRIMERA D,PABLO MARTIN LACANNA,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,2.6666666666666665,3,98,21,69,35,48,31,35,130,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,PABLO NICOLAS TAGLIAVINI,4.0,0.5,6.5,1.0,1.5,0.0,0.16666666666666666,11.166666666666666,6,68,24,19,24,35,31,34,71,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/9GbuKe3RwKYTR49D9fGgXu.jpg
PRIMERA D,PABLO VILLALBA,2.2,0.2,3.0,0.6,0.8,0.0,1.4,6.8,5,85,28,53,28,42,31,18,100,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,"PANUCCIO, TOMAS",5.666666666666667,1.0,11.0,1.6666666666666667,2.0,0.0,1.0,18.666666666666668,3,55,17,3,17,29,31,23,22,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,"PARIENTE, KEVIN OSCAR",4.0,0.0,7.0,0.0,2.0,0.0,2.0,13.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/am8YecbtNPVVf9A85ZU8iE.jpg
PRIMERA D,"PARMA ZEIDA, THOMAS",1.5,0.5,1.5,0.0,0.0,0.5,0.0,3.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,PATRICIO COLOMBO,1.3333333333333333,0.0,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.3333333333333335,3,92,30,62,31,52,27,35,126,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/pTSUBgjsJy5rrcgkStZQpq.jpg
PRIMERA D,PATRICIO CORONEL,1.0,0.4,0.8,0.0,0.2,0.2,0.2,2.4,5,95,25,74,35,50,29,33,132,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,PATRICIO TORANZO,10.0,1.0,6.0,4.0,3.0,0.0,0.0,17.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,"PEREYRA FIGUEROA, LAUTARO",12.0,0.0,6.0,1.0,5.5,0.0,1.0,19.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,PIAGGIO MAURO,18.0,0.0,15.0,1.0,8.5,0.0,1.5,34.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,"PLEZ, ESTEBAN",6.5,1.0,5.0,1.0,2.75,0.0,0.75,13.25,4,47,17,33,24,22,31,26,56,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAMIRO CORBELLINI,4.0,0.0,7.0,0.0,2.0,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAMIRO DAVID CALVO,2.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAMIRO GONZALO RUIZ,1.6,0.0,2.0,0.2,0.4,0.2,0.6,4.2,5,89,30,62,33,47,29,28,120,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAMIRO IVAN ASPIS,4.75,0.75,3.25,1.25,1.0,0.5,0.25,9.0,4,63,20,50,22,40,25,32,86,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAMIRO IVAN MIZRAHI,9.5,2.0,5.0,0.0,1.0,2.5,1.0,17.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAMON IGNACIO GONZALEZ,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,6,101,30,79,35,51,31,34,140,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RAUL ARIEL SANTA CRUZ,2.0,0.0,1.0,0.0,1.0,0.0,1.5,4.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RHYS SAMUEL LOGAN,17.0,0.25,3.5,1.25,1.5,4.25,0.75,21.5,4,5,27,47,22,35,1,26,14,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RICARDO FRANCISCO MARENGO,0.0,0.5,1.0,0.0,0.0,0.0,0.5,2.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/4dsWtdeyK6wCGrpNzVsNiq.jpg
PRIMERA D,RODRIGO ALBARRACIN,9.0,0.0,3.5,1.0,4.0,0.0,1.0,13.5,4,31,30,47,24,13,31,23,54,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/7em6dHEMTZHkvA57aBie5A.jpg
PRIMERA D,RODRIGO PICCOLINI,9.4,3.2,6.8,0.2,1.6,2.0,1.4,20.8,5,27,2,17,33,34,9,18,17,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,RODRIGUEZ RICAGNO WALTER NICOLAS,6.666666666666667,2.6666666666666665,4.0,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,13.666666666666666,3,45,4,42,10,44,19,31,52,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,ROMAN CALANDRELLI,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,3,102,26,72,35,52,31,27,135,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/97k6oPzL5CKuqnvaZtvUhC.jpg
PRIMERA D,ROMAN GIUNTA,1.5,1.0,5.0,0.5,0.5,0.0,0.5,8.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,"ROSOCHAKI, TADEO",0.6666666666666666,0.0,3.6666666666666665,0.0,0.3333333333333333,0.0,0.3333333333333333,4.666666666666667,3,98,30,45,35,48,31,31,117,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,ROTUNDO JUAN MARTIN,2.25,0.25,3.25,0.0,0.0,0.75,0.5,6.25,4,84,27,50,35,52,22,29,106,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/46NqHZ2yvzpDUPunRBC2Rg.jpg
PRIMERA D,SANTIAGO ALEJANDRO,6.4,0.2,5.8,0.8,2.8,0.0,1.4,13.8,5,48,28,25,25,21,31,18,51,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/4TA4RPJjJQ1ju2xcM8QDvE.jpg
PRIMERA D,SANTIAGO ALGARIN,8.6,1.4,5.6,1.0,3.8,0.0,2.0,17.6,5,33,13,27,24,14,31,12,29,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/fqif7UMhiyXsGXBBoEsWxA.jpg
PRIMERA D,SANTIAGO ALVAREZ,0.0,0.4,0.4,0.0,0.0,0.0,0.6,1.4,5,102,25,77,35,52,31,28,137,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/2sbP7pUErEQhNnEpzukCd5.jpg
PRIMERA D,SANTIAGO CRESPO,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO DE LA CRUZ TOMM,5.0,0.0,3.75,0.75,1.0,0.75,1.25,10.0,4,62,30,44,26,40,22,20,81,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO GIANCRISTIANO,12.2,1.2,3.0,0.0,1.0,3.4,0.8,17.2,5,17,15,53,35,40,4,25,33,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO IGLESIAS LOPEZ,11.0,1.0,14.0,2.0,3.0,1.0,2.0,28.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/k41z6HSJFcqa9oJeKj2HEV.jpg
PRIMERA D,SANTIAGO INFANTE,19.75,1.75,7.25,3.75,5.75,1.5,2.25,31.0,4,3,9,15,2,4,13,11,3,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO MARINO,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO MONTENEGRO,5.0,0.3333333333333333,3.6666666666666665,0.5,2.0,0.16666666666666666,1.3333333333333333,10.333333333333334,6,62,26,45,29,29,30,19,78,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO PADIN,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO PERILLI,2.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO RODRIGUEZ GREGORI,9.0,0.0,7.5,1.0,2.5,1.0,0.5,17.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO RONDINA,0.75,0.5,2.25,0.0,0.0,0.25,1.0,4.5,4,97,24,60,35,52,28,23,118,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO SECCO,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,2.3333333333333335,3,102,21,65,35,52,31,35,133,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO STANICIO,7.8,0.2,3.8,1.0,1.0,1.6,1.6,13.4,5,37,28,43,24,40,12,16,55,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/vkVVUJmQV1y8DHHQRJHZBk.jpg
PRIMERA D,SANTIAGO SUAREZ ROSS,5.0,1.0,2.0,1.0,2.0,0.0,2.0,10.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO TOMAS GOMEZ,1.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO VILLAVER,2.8,0.2,4.4,0.4,1.2,0.0,0.0,7.4,5,78,28,39,30,39,31,35,96,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTIAGO WAINSTEIN,7.0,0.0,1.0,1.0,3.0,0.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SANTINO SIRONI,1.5,0.16666666666666666,2.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,3.8333333333333335,6,90,29,62,31,48,30,34,122,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SEBASTIAN LOSADA,4.0,0.8,3.0,0.4,1.8,0.0,0.8,8.6,5,68,19,53,30,31,31,25,89,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wdvNgF3t5zP1MG3ZY5TRXD.jpg
PRIMERA D,SERGIO EMANUEL HEILI,4.0,0.5,7.25,0.0,2.0,0.0,0.75,12.5,4,68,24,15,35,29,31,26,60,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA D,SERGIO MALTI,7.166666666666667,1.0,2.0,0.6666666666666666,2.5,0.5,1.6666666666666667,11.833333333333334,6,43,17,62,27,25,25,15,65,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6QV31pFsT22KUbnV4QcLvH.jpg
