player,puntos_totales,puntos_por_partido,rebotes_totales,rebotes_por_partido,asistencias_totales,asistencias_por_partido,robos_totales,robos_por_partido,faltas_totales,faltas_por_partido,triples_totales,triples_por_partido,dobles_totales,dobles_por_partido,libres_totales,libres_por_partido,score_global,score_global_por_partido,partidos_jugados,participacion_ofensiva_promedio,participacion_defensiva_promedio
Luca Di Gisi,7,2.3333333333333335,11,3.6666666666666665,4,1.3333333333333333,3,1.0,9,3.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,25,8.333333333333334,3,0.061527219583485566,0.07427251390028257
Luca Panizzi,20,6.666666666666667,14,4.666666666666667,1,0.3333333333333333,3,1.0,3,1.0,2,0.6666666666666666,6,2.0,2,0.6666666666666666,38,12.666666666666666,3,0.13096774193548388,0.10018534777094917
Luca Reynaldo,10,3.3333333333333335,11,3.6666666666666665,1,0.3333333333333333,1,0.3333333333333333,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,0,0.0,23,7.666666666666667,3,0.06257149393731412,0.08439024390243903
Lucas Belotti,21,5.25,22,5.5,0,0.0,5,1.25,5,1.25,0,0.0,10,2.5,1,0.25,48,12.0,4,0.11031400966183574,0.14589878254474528
Lucas Campi,8,4.0,8,4.0,3,1.5,4,2.0,1,0.5,0,0.0,4,2.0,0,0.0,23,11.5,2,0.1300531914893617,0.11454545454545453
Lucas Cassetai,28,14.0,21,10.5,4,2.0,3,1.5,2,1.0,4,2.0,2,1.0,12,6.0,56,28.0,2,0.3745519713261649,0.22489239598278335
Lucas Cheistwer	,23,11.5,19,9.5,5,2.5,1,0.5,5,2.5,1,0.5,8,4.0,4,2.0,48,24.0,2,0.23539257455873402,0.20668693009118538
Lucas Daniel Andrada,3,0.75,8,2.0,1,0.25,1,0.25,11,2.75,1,0.25,0,0.0,0,0.0,13,3.25,4,0.021739130434782608,0.043470887668725686
Lucas Esteban Muradian,11,11.0,5,5.0,2,2.0,2,2.0,1,1.0,1,1.0,1,1.0,6,6.0,20,20.0,1,0.24528301886792453,0.1590909090909091
Lucas Failde,11,5.5,4,2.0,2,1.0,4,2.0,1,0.5,3,1.5,1,0.5,0,0.0,21,10.5,2,0.1834300451321728,0.11594202898550723
Lucas Feliciani,20,6.666666666666667,19,6.333333333333333,2,0.6666666666666666,6,2.0,6,2.0,0,0.0,10,3.3333333333333335,0,0.0,47,15.666666666666666,3,0.16800728235683549,0.16077441077441076
Lucas Fernandez,8,4.0,7,3.5,3,1.5,0,0.0,1,0.5,1,0.5,2,1.0,1,0.5,18,9.0,2,0.11340852130325814,0.05454545454545455
Lucas Gabriel Flossi,61,12.2,27,5.4,4,0.8,5,1.0,11,2.2,10,2.0,9,1.8,13,2.6,97,19.4,5,0.2414934248141795,0.13592823522220182
Lucas Joel Szlaien,30,10.0,18,6.0,6,2.0,1,0.3333333333333333,3,1.0,4,1.3333333333333333,9,3.0,0,0.0,55,18.333333333333332,3,0.20670194003527334,0.1318934688499906
Lucas Kobrinsky,57,14.25,23,5.75,3,0.75,9,2.25,7,1.75,7,1.75,11,2.75,14,3.5,92,23.0,4,0.32306763285024154,0.1726197970374989
Lucas Ladowicz,20,10.0,24,12.0,4,2.0,4,2.0,1,0.5,1,0.5,6,3.0,5,2.5,52,26.0,2,0.2232142857142857,0.28959810874704495
Lucas Martin Ghizzoni,6,2.0,8,2.6666666666666665,2,0.6666666666666666,2,0.6666666666666666,5,1.6666666666666667,2,0.6666666666666666,0,0.0,0,0.0,18,6.0,3,0.07634680134680134,0.06433530349939019
Lucas Martín Ramos,7,3.5,12,6.0,1,0.5,0,0.0,3,1.5,0,0.0,2,1.0,3,1.5,20,10.0,2,0.18330308529945552,0.13636363636363635
Lucas Musotto,8,4.0,8,4.0,1,0.5,2,1.0,2,1.0,0,0.0,4,2.0,0,0.0,19,9.5,2,0.1159090909090909,0.13550135501355012
Lucas Oliver,16,4.0,11,2.75,1,0.25,1,0.25,1,0.25,2,0.5,4,1.0,2,0.5,29,7.25,4,0.1228172174622603,0.07855307032332996
Lucas Oller,0,0.0,1,1.0,3,3.0,1,1.0,3,3.0,0,0.0,0,0.0,0,0.0,5,5.0,1,0.05555555555555555,0.030303030303030304
Lucas Reboredo ,14,4.666666666666667,27,9.0,5,1.6666666666666667,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,4,1.3333333333333333,3,1.0,47,15.666666666666666,3,0.2344322344322344,0.23679283679283677
Lucas Rosa,3,3.0,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,10,10.0,1,0.06382978723404255,0.15217391304347827
Lucas Sergio Villalba,24,6.0,16,4.0,8,2.0,5,1.25,8,2.0,4,1.0,3,0.75,6,1.5,53,13.25,4,0.14391051912568306,0.09271656785243743
Lucas Susperreguy,18,9.0,5,2.5,3,1.5,1,0.5,3,1.5,1,0.5,4,2.0,7,3.5,27,13.5,2,0.19165580182529335,0.0677882236516576
Lucas Teper,72,12.0,29,4.833333333333333,11,1.8333333333333333,6,1.0,12,2.0,2,0.3333333333333333,25,4.166666666666667,16,2.6666666666666665,118,19.666666666666668,6,0.22321749787503212,0.10363140846146013
Lucas Wenceslao Galván,24,6.0,22,5.5,2,0.5,5,1.25,11,2.75,2,0.5,9,2.25,0,0.0,53,13.25,4,0.10845549040511726,0.13052258740785824
Lucas fernandez	,0,0.0,2,2.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2,2.0,1,0.0,0.038461538461538464
Luciano Chodaszewski,0,0.0,6,2.0,1,0.3333333333333333,1,0.3333333333333333,3,1.0,0,0.0,0,0.0,0,0.0,8,2.6666666666666665,3,0.005208333333333333,0.04487726408219129
Luciano Damiani,25,6.25,17,4.25,4,1.0,4,1.0,7,1.75,4,1.0,5,1.25,3,0.75,50,12.5,4,0.1356024602334061,0.1100505561172902
Luciano Exequiel Dercach,6,3.0,2,1.0,1,0.5,2,1.0,2,1.0,0,0.0,1,0.5,4,2.0,11,5.5,2,0.059322033898305086,0.043478260869565216
Luciano Gabriel Robledo,14,4.666666666666667,14,4.666666666666667,3,1.0,3,1.0,4,1.3333333333333333,0,0.0,7,2.3333333333333335,0,0.0,34,11.333333333333334,3,0.1176903453689168,0.09870161771414536
Luciano Gabriel Robledo 	,30,6.0,16,3.2,5,1.0,8,1.6,4,0.8,3,0.6,9,1.8,3,0.6,59,11.8,5,0.14628229202546694,0.11706203371096988
Luciano Lynch,8,4.0,7,3.5,2,1.0,2,1.0,5,2.5,1,0.5,1,0.5,3,1.5,19,9.5,2,0.09711779448621553,0.08785377358490566
Luciano Masson,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,2,0.0,0.00980392156862745
Luciano Pamelli,60,10.0,30,5.0,8,1.3333333333333333,16,2.6666666666666665,17,2.8333333333333335,4,0.6666666666666666,18,3.0,12,2.0,114,19.0,6,0.21913394335089867,0.15267850195633811
Luciano Pascua,17,4.25,13,3.25,1,0.25,3,0.75,11,2.75,4,1.0,2,0.5,1,0.25,34,8.5,4,0.08420545595016285,0.06641180356933782
Luciano Polizzi,10,2.5,13,3.25,1,0.25,5,1.25,7,1.75,1,0.25,3,0.75,1,0.25,29,7.25,4,0.056958128078817734,0.10660342189546297
Luciano Sosa,0,0.0,7,7.0,0,0.0,2,2.0,2,2.0,0,0.0,0,0.0,0,0.0,9,9.0,1,0.0,0.19148936170212766
Lucio Ayuso,24,12.0,22,11.0,1,0.5,5,2.5,0,0.0,0,0.0,5,2.5,14,7.0,52,26.0,2,0.21447761194029852,0.25
Lucio Benevento,65,13.0,26,5.2,10,2.0,8,1.6,4,0.8,5,1.0,23,4.6,4,0.8,109,21.8,5,0.2525154640054225,0.1420010968316053
Lucio Giordano,6,2.0,9,3.0,2,0.6666666666666666,0,0.0,8,2.6666666666666665,0,0.0,2,0.6666666666666666,2,0.6666666666666666,17,5.666666666666667,3,0.04957184476958488,0.05503978779840849
Lucio Sanchez Risso,2,2.0,7,7.0,1,1.0,4,4.0,0,0.0,0,0.0,1,1.0,0,0.0,14,14.0,1,0.06818181818181818,0.20754716981132076
Luigi Garay,7,7.0,4,4.0,1,1.0,2,2.0,3,3.0,1,1.0,1,1.0,2,2.0,14,14.0,1,0.16,0.13636363636363635
Luis Alan Velardes,16,8.0,11,5.5,0,0.0,2,1.0,1,0.5,3,1.5,3,1.5,1,0.5,29,14.5,2,0.15384615384615385,0.14819396338446314
Luis Gonzalez,6,2.0,5,1.6666666666666667,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,14,4.666666666666667,3,0.05009424658902245,0.059953703703703703
Luka Brizzi,7,7.0,3,3.0,4,4.0,3,3.0,3,3.0,0,0.0,3,3.0,1,1.0,17,17.0,1,0.28205128205128205,0.11764705882352941
Luka Nahuel Caceres,18,4.5,19,4.75,1,0.25,5,1.25,6,1.5,0,0.0,8,2.0,2,0.5,43,10.75,4,0.1403186274509804,0.18368911789964418
Luna Pablo 	,2,1.0,4,2.0,3,1.5,7,3.5,0,0.0,0,0.0,1,0.5,0,0.0,16,8.0,2,0.03870573870573871,0.10555555555555556
"LÓPEZ, ULISES",38,9.5,18,4.5,1,0.25,3,0.75,5,1.25,10,2.5,4,1.0,0,0.0,60,15.0,4,0.1543612601002538,0.11021541950113378
"MAC DOUGALL, FEDERICO",14,3.5,10,2.5,1,0.25,9,2.25,8,2.0,1,0.25,5,1.25,1,0.25,34,8.5,4,0.06967525399129174,0.09717949706660269
MACRINI LUCAS,14,4.666666666666667,19,6.333333333333333,7,2.3333333333333335,3,1.0,9,3.0,1,0.3333333333333333,3,1.0,5,1.6666666666666667,43,14.333333333333334,3,0.08237375933276296,0.151010101010101
MARIO ROBERTO FERNANDEZ,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,3,0.0,0.006535947712418301
MARKO MILINKOVIC,5,2.5,8,4.0,0,0.0,4,2.0,3,1.5,0,0.0,2,1.0,1,0.5,17,8.5,2,0.06097560975609756,0.15715292459478508
"MARÍN, NICOLÁS",4,4.0,4,4.0,2,2.0,1,1.0,2,2.0,1,1.0,0,0.0,1,1.0,11,11.0,1,0.12244897959183673,0.10204081632653061
MATEO FOLINO,17,17.0,13,13.0,6,6.0,0,0.0,1,1.0,1,1.0,7,7.0,0,0.0,36,36.0,1,0.3108108108108108,0.29545454545454547
MATEO PODETTI	,42,10.5,44,11.0,1,0.25,1,0.25,12,3.0,0,0.0,16,4.0,10,2.5,88,22.0,4,0.20233614890544238,0.2500872076798571
MATIAS EZEQUIEL PADILLA PRESAS ,12,3.0,19,4.75,4,1.0,2,0.5,13,3.25,0,0.0,6,1.5,0,0.0,37,9.25,4,0.06609392069918385,0.10857911085874612
"MOSMANN, ERIC",12,3.0,13,3.25,0,0.0,1,0.25,3,0.75,1,0.25,4,1.0,1,0.25,26,6.5,4,0.0570863418424394,0.0693939393939394
Mahmud Ezequiel,19,3.8,16,3.2,8,1.6,6,1.2,14,2.8,4,0.8,2,0.4,3,0.6,49,9.8,5,0.1427656794425087,0.09506321447497919
Manfred COLE,18,4.5,23,5.75,6,1.5,1,0.25,8,2.0,1,0.25,5,1.25,5,1.25,48,12.0,4,0.13966571834992889,0.13807188235105855
Manuel Agustin Rompani,40,10.0,13,3.25,7,1.75,3,0.75,2,0.5,2,0.5,14,3.5,6,1.5,63,15.75,4,0.2516281779581829,0.06133078231292517
Manuel Almada,8,4.0,11,5.5,0,0.0,1,0.5,1,0.5,0,0.0,4,2.0,0,0.0,20,10.0,2,0.08306010928961749,0.11985688729874777
Manuel Alvarez,14,4.666666666666667,17,5.666666666666667,3,1.0,4,1.3333333333333333,7,2.3333333333333335,2,0.6666666666666666,4,1.3333333333333333,0,0.0,38,12.666666666666666,3,0.09443679366953024,0.11390071379428963
Manuel Cortés Teyssier,8,2.6666666666666665,3,1.0,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,0,0.0,11,3.6666666666666665,3,0.05474308540346276,0.021012849584278154
Manuel David Silva Medina,2,2.0,3,3.0,1,1.0,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,6,6.0,1,0.04918032786885246,0.05454545454545454
Manuel Francisco Almada,10,5.0,4,2.0,1,0.5,1,0.5,6,3.0,0,0.0,4,2.0,2,1.0,16,8.0,2,0.1245815399330464,0.0514766201804758
Manuel Gayoso,2,2.0,3,3.0,0,0.0,1,1.0,3,3.0,0,0.0,1,1.0,0,0.0,6,6.0,1,0.0425531914893617,0.07692307692307693
Manuel Hernandez,26,6.5,19,4.75,5,1.25,4,1.0,8,2.0,0,0.0,13,3.25,0,0.0,54,13.5,4,0.14677944425066852,0.10351408182157018
Manuel Koenig,20,5.0,19,4.75,2,0.5,6,1.5,6,1.5,2,0.5,4,1.0,6,1.5,47,11.75,4,0.12342684191631098,0.11983429306542515
Manuel Markowicz,2,1.0,6,3.0,0,0.0,1,0.5,4,2.0,0,0.0,1,0.5,0,0.0,9,4.5,2,0.018518518518518517,0.06737012987012987
Manuel Neyra,2,0.5,5,1.25,4,1.0,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,12,3.0,4,0.03152709359605911,0.027291105121293797
Manuel Roccia Stein,37,9.25,14,3.5,7,1.75,7,1.75,9,2.25,3,0.75,10,2.5,8,2.0,65,16.25,4,0.18908514492753623,0.11088829471182413
Manuel Roccia Stein	,20,10.0,17,8.5,7,3.5,8,4.0,4,2.0,0,0.0,8,4.0,4,2.0,52,26.0,2,0.23506493506493506,0.2728632478632479
Manuel Silva,18,6.0,4,1.3333333333333333,3,1.0,5,1.6666666666666667,6,2.0,2,0.6666666666666666,6,2.0,0,0.0,30,10.0,3,0.17153720462543995,0.07275132275132275
Manuel Silva	,11,3.6666666666666665,8,2.6666666666666665,1,0.3333333333333333,2,0.6666666666666666,5,1.6666666666666667,0,0.0,4,1.3333333333333333,3,1.0,22,7.333333333333333,3,0.10687221748602822,0.09270005014685866
Manuel Trevisan,17,5.666666666666667,14,4.666666666666667,2,0.6666666666666666,2,0.6666666666666666,6,2.0,1,0.3333333333333333,7,2.3333333333333335,0,0.0,35,11.666666666666666,3,0.13361605607155144,0.10176371780515119
Manuel Zuleta,20,10.0,8,4.0,0,0.0,1,0.5,5,2.5,5,2.5,2,1.0,1,0.5,29,14.5,2,0.1591101098282174,0.09719535783365571
Marco Milinkovic,7,1.75,22,5.5,1,0.25,2,0.5,5,1.25,0,0.0,3,0.75,1,0.25,32,8.0,4,0.03702731092436975,0.10419202163624071
Marco Petruccelli,2,2.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,2,2.0,1,0.05128205128205128,0.0
Marconi Ariel,16,5.333333333333333,19,6.333333333333333,6,2.0,3,1.0,5,1.6666666666666667,0,0.0,8,2.6666666666666665,0,0.0,44,14.666666666666666,3,0.11049768944505788,0.1247894204851752
Marcos Agustín Molina,20,10.0,11,5.5,1,0.5,4,2.0,5,2.5,1,0.5,8,4.0,1,0.5,36,18.0,2,0.14189189189189189,0.1090909090909091
Marcos Bautista Bloise,30,10.0,18,6.0,3,1.0,3,1.0,8,2.6666666666666665,1,0.3333333333333333,13,4.333333333333333,1,0.3333333333333333,54,18.0,3,0.3881801125703565,0.17050409907552763
Marcos Bettini,10,3.3333333333333335,3,1.0,3,1.0,2,0.6666666666666666,5,1.6666666666666667,2,0.6666666666666666,2,0.6666666666666666,0,0.0,18,6.0,3,0.10139647844565876,0.04302422723475355
Marcos Bustos,69,23.0,30,10.0,9,3.0,8,2.6666666666666665,9,3.0,8,2.6666666666666665,18,6.0,9,3.0,116,38.666666666666664,3,0.3567781340662697,0.238939955921088
Marcos Ezequiel Salvatierra,62,15.5,19,4.75,6,1.5,12,3.0,6,1.5,8,2.0,18,4.5,2,0.5,99,24.75,4,0.2672279546146817,0.142216135794955
Marcos Maiorano,0,0.0,2,1.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2,1.0,2,0.0,0.015151515151515152
Marcos Remón,2,1.0,8,4.0,0,0.0,1,0.5,1,0.5,0,0.0,1,0.5,0,0.0,11,5.5,2,0.017857142857142856,0.08609141055949567
Marcos Sanchez Sopena,14,14.0,6,6.0,1,1.0,2,2.0,2,2.0,2,2.0,3,3.0,2,2.0,23,23.0,1,0.25,0.13793103448275862
Marcos Scheidegger,4,2.0,6,3.0,0,0.0,0,0.0,3,1.5,0,0.0,2,1.0,0,0.0,10,5.0,2,0.0392156862745098,0.08303464755077658
Marcos Segovia,7,1.75,1,0.25,1,0.25,1,0.25,7,1.75,1,0.25,1,0.25,2,0.5,10,2.5,4,0.03761716372489349,0.009166125892277742
Marcos Serrano,2,1.0,6,3.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,8,4.0,2,0.02127659574468085,0.07681159420289854
Marcos Teglia,5,1.25,11,2.75,1,0.25,0,0.0,6,1.5,1,0.25,1,0.25,0,0.0,17,4.25,4,0.024193548387096774,0.049948236034429105
Marcos Van Keulen,13,13.0,8,8.0,0,0.0,3,3.0,0,0.0,0,0.0,6,6.0,1,1.0,24,24.0,1,0.3611111111111111,0.2894736842105263
Mariano Lorea,6,3.0,7,3.5,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,14,7.0,2,0.050423728813559325,0.08562555456965394
Mariano Martin,0,0.0,2,2.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,2,2.0,1,0.0,0.03636363636363636
Mariano Pablo García,14,3.5,31,7.75,1,0.25,1,0.25,2,0.5,1,0.25,3,0.75,5,1.25,47,11.75,4,0.08216781311308644,0.1384028968934629
Mariano Rodríguez,3,1.5,4,2.0,0,0.0,1,0.5,2,1.0,1,0.5,0,0.0,0,0.0,8,4.0,2,0.01948051948051948,0.056160316674913405
Mariano Troglio Vozza,25,6.25,19,4.75,2,0.5,4,1.0,6,1.5,3,0.75,5,1.25,6,1.5,50,12.5,4,0.15246354952237307,0.1169841304687195
Mariano Valentin Morales,4,1.0,5,1.25,0,0.0,1,0.25,1,0.25,0,0.0,1,0.25,2,0.5,10,2.5,4,0.035834241103848946,0.05026990553306343
Mariano Vasconcellos,38,7.6,35,7.0,4,0.8,7,1.4,10,2.0,0,0.0,17,3.4,4,0.8,84,16.8,5,0.19769700625003697,0.2300370162226968
Mariano Vila,21,10.5,7,3.5,1,0.5,1,0.5,3,1.5,5,2.5,2,1.0,2,1.0,30,15.0,2,0.15714285714285714,0.07235984354628422
Mario Fernández,0,0.0,4,1.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,4,1.3333333333333333,3,0.0,0.03813602307146066
Marlon Trujillo,0,0.0,3,3.0,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,5,5.0,1,0.017857142857142856,0.06666666666666667
Martin Bianco,6,2.0,12,4.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,3,1.0,0,0.0,19,6.333333333333333,3,0.0673076923076923,0.14937404937404938
Martin Bilhere,0,0.0,2,2.0,0,0.0,1,1.0,2,2.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.075
Martin Colantonio,30,10.0,29,9.666666666666666,5,1.6666666666666667,3,1.0,4,1.3333333333333333,0,0.0,12,4.0,6,2.0,67,22.333333333333332,3,0.1820741995428308,0.19401264280140632
Martin Gentile,14,3.5,15,3.75,5,1.25,3,0.75,9,2.25,1,0.25,5,1.25,1,0.25,37,9.25,4,0.06620791581065782,0.08291094984110864
Martin Hayek,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,1,0.0,0.05263157894736842
Martin Jose Monteverde,38,9.5,15,3.75,2,0.5,4,1.0,7,1.75,3,0.75,11,2.75,7,1.75,59,14.75,4,0.23789141414141415,0.09751997612645791
Martin Julian Sodor,4,1.0,6,1.5,1,0.25,1,0.25,3,0.75,0,0.0,2,0.5,0,0.0,12,3.0,4,0.018115942028985508,0.030024509803921566
Martin Luciano Ale,61,8.714285714285714,46,6.571428571428571,7,1.0,10,1.4285714285714286,16,2.2857142857142856,6,0.8571428571428571,13,1.8571428571428572,17,2.4285714285714284,124,17.714285714285715,7,0.19009498378448336,0.18604392499862882
Martin Narambuena,27,9.0,9,3.0,2,0.6666666666666666,2,0.6666666666666666,6,2.0,2,0.6666666666666666,7,2.3333333333333335,7,2.3333333333333335,40,13.333333333333334,3,0.19896004378763,0.07128535624776226
Martin Pilosoff,4,2.0,1,0.5,0,0.0,5,2.5,1,0.5,0,0.0,2,1.0,0,0.0,10,5.0,2,0.03333333333333333,0.05805770584095707
Martin Quintana,29,5.8,78,15.6,7,1.4,8,1.6,11,2.2,0,0.0,11,2.2,7,1.4,122,24.4,5,0.13319049501762592,0.30047418335089565
Martin Rebagliati,4,4.0,5,5.0,3,3.0,1,1.0,3,3.0,0,0.0,2,2.0,0,0.0,13,13.0,1,0.14893617021276595,0.1276595744680851
Martin Rincón,11,5.5,5,2.5,0,0.0,1,0.5,3,1.5,2,1.0,2,1.0,1,0.5,17,8.5,2,0.1225108225108225,0.04918032786885246
Martin Vela,25,8.333333333333334,19,6.333333333333333,3,1.0,6,2.0,9,3.0,0,0.0,11,3.6666666666666665,3,1.0,53,17.666666666666668,3,0.1546936114732725,0.16283093444701321
Martin Zimmerman,19,6.333333333333333,8,2.6666666666666665,2,0.6666666666666666,2,0.6666666666666666,4,1.3333333333333333,2,0.6666666666666666,6,2.0,1,0.3333333333333333,31,10.333333333333334,3,0.13232600732600733,0.07080286620118387
Martitegui Santiago,29,7.25,26,6.5,3,0.75,10,2.5,5,1.25,0,0.0,10,2.5,9,2.25,68,17.0,4,0.15704019484975135,0.1984126984126984
Martín Erripa,2,1.0,7,3.5,1,0.5,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,11,5.5,2,0.029411764705882353,0.06365266393442623
Martín José Muñoz,8,8.0,4,4.0,0,0.0,1,1.0,4,4.0,0,0.0,3,3.0,2,2.0,13,13.0,1,0.12698412698412698,0.09433962264150944
Martín Sanuni,9,9.0,2,2.0,1,1.0,0,0.0,3,3.0,1,1.0,2,2.0,2,2.0,12,12.0,1,0.2127659574468085,0.05128205128205128
Martín rinaldi,37,18.5,26,13.0,3,1.5,2,1.0,6,3.0,3,1.5,9,4.5,10,5.0,68,34.0,2,0.2898550724637681,0.23447712418300654
"Masia Irigoyen, Santiago Alois",13,3.25,13,3.25,7,1.75,4,1.0,8,2.0,1,0.25,5,1.25,0,0.0,37,9.25,4,0.1297635989879823,0.10669291268273692
Mateo Avalos	,42,14.0,28,9.333333333333334,3,1.0,4,1.3333333333333333,3,1.0,0,0.0,16,5.333333333333333,10,3.3333333333333335,77,25.666666666666668,3,0.28381642512077293,0.21564625850340136
Mateo Banús,28,28.0,1,1.0,1,1.0,0,0.0,2,2.0,2,2.0,10,10.0,2,2.0,30,30.0,1,0.6304347826086957,0.025
Mateo Biaziso,0,0.0,3,3.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.06382978723404255
Mateo Biaziso	,13,4.333333333333333,6,2.0,1,0.3333333333333333,0,0.0,7,2.3333333333333335,1,0.3333333333333333,3,1.0,4,1.3333333333333333,20,6.666666666666667,3,0.11744639376218323,0.042782434271795976
Mateo Cabrera,14,4.666666666666667,12,4.0,1,0.3333333333333333,3,1.0,1,0.3333333333333333,2,0.6666666666666666,4,1.3333333333333333,0,0.0,30,10.0,3,0.12634788189987164,0.11032971221650467
Mateo Cambero,14,7.0,6,3.0,3,1.5,3,1.5,2,1.0,2,1.0,3,1.5,2,1.0,26,13.0,2,0.1611799217731421,0.0801404853128991
Mateo Cambero	,5,5.0,2,2.0,2,2.0,3,3.0,3,3.0,1,1.0,1,1.0,0,0.0,12,12.0,1,0.0945945945945946,0.07575757575757576
Mateo Comolli,21,5.25,12,3.0,6,1.5,6,1.5,6,1.5,1,0.25,6,1.5,6,1.5,45,11.25,4,0.13721564140530354,0.08284084757775137
Mateo De Falco,0,0.0,5,2.5,0,0.0,2,1.0,3,1.5,0,0.0,0,0.0,0,0.0,7,3.5,2,0.0,0.0595307917888563
Mateo Delaloye,11,2.75,14,3.5,2,0.5,0,0.0,7,1.75,0,0.0,4,1.0,3,0.75,27,6.75,4,0.07111111111111111,0.07582865696219733
Mateo Emanuel SADOVSKI da SILVEIRA,36,18.0,12,6.0,0,0.0,2,1.0,2,1.0,0,0.0,17,8.5,2,1.0,50,25.0,2,0.3200568990042674,0.15941295546558704
Mateo Handera,4,4.0,3,3.0,0,0.0,1,1.0,3,3.0,0,0.0,0,0.0,4,4.0,8,8.0,1,0.0784313725490196,0.08695652173913043
Mateo Katalenic,12,4.0,13,4.333333333333333,2,0.6666666666666666,1,0.3333333333333333,3,1.0,0,0.0,5,1.6666666666666667,2,0.6666666666666666,28,9.333333333333334,3,0.06927467923540194,0.09847921216630266
Mateo Marco Brero	,21,7.0,11,3.6666666666666665,4,1.3333333333333333,2,0.6666666666666666,10,3.3333333333333335,3,1.0,5,1.6666666666666667,2,0.6666666666666666,38,12.666666666666666,3,0.15602925173832052,0.10806194818352872
Mateo Masegosa,5,2.5,12,6.0,1,0.5,6,3.0,4,2.0,1,0.5,0,0.0,2,1.0,24,12.0,2,0.04695024077046549,0.16583582585576603
Mateo Monetta,0,0.0,4,1.0,1,0.25,1,0.25,2,0.5,0,0.0,0,0.0,0,0.0,6,1.5,4,0.005,0.0211864406779661
Mateo Perna,3,1.0,7,2.3333333333333335,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,11,3.6666666666666665,3,0.03125,0.06003628566716147
Mateo Vazquez,21,7.0,21,7.0,3,1.0,3,1.0,2,0.6666666666666666,0,0.0,10,3.3333333333333335,1,0.3333333333333333,48,16.0,3,0.16234049175225646,0.19117647058823528
Mateo Vazquez	,30,6.0,28,5.6,3,0.6,6,1.2,2,0.4,2,0.4,10,2.0,4,0.8,67,13.4,5,0.16959051777644535,0.18553237957493277
Mathias Nicolás Di Trolio,12,3.0,17,4.25,1,0.25,4,1.0,9,2.25,0,0.0,5,1.25,2,0.5,34,8.5,4,0.07864080025884383,0.10262328473413379
Mathias Peloso,1,1.0,3,3.0,2,2.0,2,2.0,1,1.0,0,0.0,0,0.0,1,1.0,8,8.0,1,0.10344827586206896,0.09433962264150944
Matias Besmedrisnik,12,3.0,13,3.25,1,0.25,1,0.25,7,1.75,0,0.0,4,1.0,4,1.0,27,6.75,4,0.09188000781708032,0.0779187754125164
Matias Cesar Lamedica,29,9.666666666666666,21,7.0,2,0.6666666666666666,8,2.6666666666666665,8,2.6666666666666665,2,0.6666666666666666,9,3.0,5,1.6666666666666667,60,20.0,3,0.2083722377840025,0.16470266267426512
Matias Chaio,9,3.0,20,6.666666666666667,1,0.3333333333333333,2,0.6666666666666666,7,2.3333333333333335,1,0.3333333333333333,3,1.0,0,0.0,32,10.666666666666666,3,0.09049703683850026,0.17416020671834623
Matias Compagnucci,14,14.0,7,7.0,0,0.0,2,2.0,3,3.0,1,1.0,3,3.0,5,5.0,23,23.0,1,0.34146341463414637,0.16981132075471697
Matias Cwik,4,0.8,7,1.4,1,0.2,2,0.4,5,1.0,0,0.0,2,0.4,0,0.0,14,2.8,5,0.018,0.03496187537232999
Matias De La Mata,13,4.333333333333333,4,1.3333333333333333,3,1.0,1,0.3333333333333333,3,1.0,3,1.0,2,0.6666666666666666,0,0.0,21,7.0,3,0.10045300611338348,0.033895728834169324
